id,attribute_id,value
26259,9902,goldfarben
26260,9902,rot
26261,9902,bunt
26262,9902,rosa
26263,9904,BDIH-Kontrollierte Naturkosmetik
26264,9904,Bio-Baumwolle
26265,9904,Bio-Baumwolle in Umstellung
26266,9904,Bioland
26267,9904,Blauer Engel
26268,9904,bluesign® PRODUCT
26269,9904,CertiPUR
26270,9904,circular.fashion Designkriterien
26271,9904,Cotton made in Africa INSIDE
26272,9904,Cradle to Cradle Certified™ BRONZE
26273,9904,Cradle to Cradle Certified™ GOLD
26274,9904,Cradle to Cradle Certified™ PLATINUM
26275,9904,Cradle to Cradle Certified™ SILVER
26276,9904,Daunen/Federn aus artgerechter Tierhaltung
26277,9904,Downpass
26278,9904,ECOCERT
26279,9904,EU-Bio-Logo
26280,9904,EU Ecolabel
26281,9904,Fairtrade Cotton
26282,9904,Global Recycled Standard
26283,9904,GoodWeave™
26284,9904,GOTS made with organic materials
26285,9904,GOTS made with organic materials (in Umstellung)
26286,9904,GOTS organic
26287,9904,GOTS organic (in Umstellung)
26288,9904,Grüner Knopf
26289,9904,GUT-Prodis-Label®
26290,9904,Leather Working Group
26291,9904,LENZING™ ECOVERO™
26292,9904,MADE IN GREEN by OEKO-TEX®
26293,9904,NATRUE
26294,9904,Naturland
26295,9904,NATURLEDER IVN zertifiziert BEST
26296,9904,NATURTEXTIL IVN zertifiziert BEST
26297,9904,Nordic Swan Ecolabel
26298,9904,OCS 100 (in Umstellung)
26299,9904,OCS blended (in Umstellung)
26300,9904,OEKO-TEX® ORGANIC COTTON
26301,9904,Organic Content Standard 100
26302,9904,Organic Content Standard blended
26303,9904,Recycelter Kunststoff (Hartwaren)
26304,9904,Recyceltes Material
26305,9904,Recycled Claim Standard 100
26306,9904,Recycled Claim Standard blended
26307,9904,Regenerativ angebaute Materialien
26308,9904,Regenerative Cotton Standard®
26309,9904,Responsible Down Standard
26310,9904,Responsible Wool Standard
26311,9904,Schnell nachwachsende Rohstoffe
26312,9904,Spinnova
26313,9904,TENCEL™ Lyocell
26314,9904,TENCEL™ Modal
26315,9904,TENCEL™ x REFIBRA™ Technologie
26316,9904,The Good Cashmere Standard®
26317,9904,Unterstützt Cotton made in Africa
26318,9904,Viskose aus verbesserter Rohstoffbeschaffung
26319,9904,Wolle aus artgerechter Tierhaltung
26320,9922,lila
26321,9922,gelb
26322,9922,natur
26323,9922,schwarz
26324,9922,grün
26325,9922,silberfarben
26326,9922,transparent
26327,9922,grau
26328,9922,blau
26329,9922,braun
26330,9922,orange
26331,9922,weiß
26332,9922,goldfarben
26333,9922,rot
26334,9922,bunt
26335,9922,rosa
26336,9926,3 Jahre auf die Beschichtung
26337,9926,3 Jahre nach Registrierung über die Website
26338,9927,"0,25"
26339,9927,"0,5"
26340,9927,"0,75"
26341,9927,1
26342,9927,"1,5"
26343,9927,10
26344,9927,11
26345,9927,12
26346,9927,13
26347,9927,14
26348,9927,15
26349,9927,16
26350,9927,17
26351,9927,18
26352,9927,19
26353,9927,2
26354,9927,"2,5"
26355,9927,20
26356,9927,21
26357,9927,22
26358,9927,23
26359,9927,24
26360,9927,25
26361,9927,26
26362,9927,27
26363,9927,28
26364,9927,29
26365,9927,3
26366,9927,30
26367,9927,4
26368,9927,5
26369,9927,6
26370,9927,7
26371,9927,8
26372,9927,9
26373,9931,BDIH-Kontrollierte Naturkosmetik
26374,9931,Bio-Baumwolle
26375,9931,Bio-Baumwolle in Umstellung
26376,9931,Bioland
26377,9931,Blauer Engel
26378,9931,bluesign® PRODUCT
26379,9931,CertiPUR
26380,9931,circular.fashion Designkriterien
26381,9931,Cotton made in Africa INSIDE
26382,9931,Cradle to Cradle Certified™ BRONZE
26383,9931,Cradle to Cradle Certified™ GOLD
26384,9931,Cradle to Cradle Certified™ PLATINUM
26385,9931,Cradle to Cradle Certified™ SILVER
26386,9931,Daunen/Federn aus artgerechter Tierhaltung
26387,9931,Downpass
26388,9931,ECOCERT
26389,9931,EU-Bio-Logo
26390,9931,EU Ecolabel
26391,9931,Fairtrade Cotton
26392,9931,Global Recycled Standard
26393,9931,GoodWeave™
26394,9931,GOTS made with organic materials
26395,9931,GOTS made with organic materials (in Umstellung)
26396,9931,GOTS organic
26397,9931,GOTS organic (in Umstellung)
26398,9931,Grüner Knopf
26399,9931,GUT-Prodis-Label®
26400,9931,Leather Working Group
26401,9931,LENZING™ ECOVERO™
26402,9931,MADE IN GREEN by OEKO-TEX®
26403,9931,NATRUE
26404,9931,Naturland
26405,9931,NATURLEDER IVN zertifiziert BEST
26406,9931,NATURTEXTIL IVN zertifiziert BEST
26407,9931,Nordic Swan Ecolabel
26408,9931,OCS 100 (in Umstellung)
26409,9931,OCS blended (in Umstellung)
26410,9931,OEKO-TEX® ORGANIC COTTON
26411,9931,Organic Content Standard 100
26412,9931,Organic Content Standard blended
26413,9931,Recycelter Kunststoff (Hartwaren)
26414,9931,Recyceltes Material
26415,9931,Recycled Claim Standard 100
26416,9931,Recycled Claim Standard blended
26417,9931,Regenerativ angebaute Materialien
26418,9931,Regenerative Cotton Standard®
26419,9931,Responsible Down Standard
26420,9931,Responsible Wool Standard
26421,9931,Schnell nachwachsende Rohstoffe
26422,9931,Spinnova
26423,9931,TENCEL™ Lyocell
26424,9931,TENCEL™ Modal
26425,9931,TENCEL™ x REFIBRA™ Technologie
26426,9931,The Good Cashmere Standard®
26427,9931,Unterstützt Cotton made in Africa
26428,9931,Viskose aus verbesserter Rohstoffbeschaffung
26429,9931,Wolle aus artgerechter Tierhaltung
26430,9932,Elektrofahrzeugbatterie
26431,9932,Gerätebatterie
26432,9932,Industriebatterie
26433,9932,LV-Batterie
26434,9932,Produkt fällt nicht unter die BattVO.
26435,9932,Starterbatterie
26436,9934,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
26437,9934,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
26438,9934,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
26439,9934,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
26440,9934,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
26441,9934,"Großgeräte, die in privaten Haushalten genutzt werden können."
26442,9934,"Kleingeräte, die in privaten Haushalten genutzt werden können."
26443,9934,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
26444,9934,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
26445,9934,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
26446,9934,Produkt fällt nicht unter das ElektroG.
26447,9934,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
26448,9934,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
26449,9934,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
26450,9934,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
26451,9934,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
26452,9934,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
26453,9934,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
26454,9937,Produkt fällt nicht unter die Gefahrgutvorschriften.
26455,9937,Produkt fällt unter die Gefahrgutvorschriften.
26456,9969,lila
26457,9969,gelb
26458,9969,natur
26459,9969,schwarz
26460,9969,grün
26461,9969,silberfarben
26462,9969,transparent
26463,9969,grau
26464,9969,blau
26465,9969,braun
26466,9969,orange
26467,9969,weiß
26468,9969,goldfarben
26469,9969,rot
26470,9969,bunt
26471,9969,rosa
26472,9970,Elektrofahrzeugbatterie
26473,9970,Gerätebatterie
26474,9970,Industriebatterie
26475,9970,LV-Batterie
26476,9970,Produkt fällt nicht unter die BattVO.
26477,9970,Starterbatterie
26478,9972,Wärmeüberträger für die ausschließliche Nutzung in anderen als privaten Haushalten.
26479,9972,Große Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
26480,9972,Kleine Photovoltaikmodule für die ausschließliche Nutzung in anderen als privaten Haushalten.
26481,9972,Großgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
26482,9972,Bildschirmgeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
26483,9972,"Großgeräte, die in privaten Haushalten genutzt werden können."
26484,9972,"Kleingeräte, die in privaten Haushalten genutzt werden können."
26485,9972,"Kleine Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
26486,9972,"Lampen, außer Gasentladungslampen, die in privaten Haushalten genutzt werden können."
26487,9972,"Wärmeüberträger, die in privaten Haushalten genutzt werden können."
26488,9972,Produkt fällt nicht unter das ElektroG.
26489,9972,Kleingeräte für die ausschließliche Nutzung in anderen als privaten Haushalten.
26490,9972,"Gasentladungslampen, die in privaten Haushalten genutzt werden können."
26491,9972,"Große Photovoltaikmodule, die in privaten Haushalten genutzt werden können."
26492,9972,"Kleine Geräte der Informations- und Telekommunikationstechnik, die in privaten Haushalten genutzt werden können."
26493,9972,Kleine Geräte der Informations- und Telekommunikationstechnik für die ausschließliche Nutzung in anderen als privaten Haushalten.
26494,9972,"Bildschirmgeräte, die in privaten Haushalten genutzt werden können."
26495,9972,Lampen für die ausschließliche Nutzung in anderen als privaten Haushalten.
26496,9975,Produkt fällt nicht unter die Gefahrgutvorschriften.
26497,9975,Produkt fällt unter die Gefahrgutvorschriften.
26498,9976,ab 10 Jahren
26499,9976,ab 10 Monaten
26500,9976,ab 11 Jahren
26501,9976,ab 12 Jahren
26502,9976,ab 12 Monaten
26503,9976,ab 13 Jahren
26504,9976,ab 14 Jahren
26505,9976,ab 15 Jahren
26506,9976,ab 15 Monaten
26507,9976,ab 16 Jahren
26508,9976,ab 17 Jahren
26509,9976,ab 18 Jahren
26510,9976,ab 18 Monaten
26511,9976,ab 1 Monat
26512,9976,ab 21 Monaten
26513,9976,ab 2 Jahren
26514,9976,ab 2 Monaten
26515,9976,ab 30 Monaten
26516,9976,ab 3 Jahren
26517,9976,ab 3 Monaten
26518,9976,ab 4 Jahren
26519,9976,ab 4 Monaten
26520,9976,ab 5 Jahren
26521,9976,ab 5 Monaten
26522,9976,ab 6 Jahren
26523,9976,ab 6 Monaten
26524,9976,ab 7 Jahren
26525,9976,ab 8 Jahren
26526,9976,ab 8 Monaten
26527,9976,ab 9 Jahren
26528,9976,ab 9 Monaten
26529,9976,ab Geburt
26530,9976,Es liegt keine Altersempfehlung vor
26531,9976,für Erwachsene
26532,9978,3 Jahre auf die Beschichtung
26533,9978,3 Jahre nach Registrierung über die Website
26534,9979,"0,25"
26535,9979,"0,5"
26536,9979,"0,75"
26537,9979,1
26538,9979,"1,5"
26539,9979,10
26540,9979,11
26541,9979,12
26542,9979,13
26543,9979,14
26544,9979,15
26545,9979,16
26546,9979,17
26547,9979,18
26548,9979,19
26549,9979,2
26550,9979,"2,5"
26551,9979,20
26552,9979,21
26553,9979,22
26554,9979,23
26555,9979,24
26556,9979,25
26557,9979,26
26558,9979,27
26559,9979,28
26560,9979,29
26561,9979,3
26562,9979,30
26563,9979,4
26564,9979,5
26565,9979,6
26566,9979,7
26567,9979,8
26568,9979,9
26569,9994,männlich
26570,9994,neutral
26571,9994,weiblich
26572,9995,Babys
26573,9995,Jugendliche
26574,9995,Kinder
26575,9995,Erwachsene
26576,9996,BDIH-Kontrollierte Naturkosmetik
26577,9996,Bio-Baumwolle
26578,9996,Bio-Baumwolle in Umstellung
26579,9996,Bioland
26580,9996,Blauer Engel
26581,9996,bluesign® PRODUCT
26582,9996,CertiPUR
26583,9996,circular.fashion Designkriterien
26584,9996,Cotton made in Africa INSIDE
26585,9996,Cradle to Cradle Certified™ BRONZE
26586,9996,Cradle to Cradle Certified™ GOLD
26587,9996,Cradle to Cradle Certified™ PLATINUM
26588,9996,Cradle to Cradle Certified™ SILVER
26589,9996,Daunen/Federn aus artgerechter Tierhaltung
26590,9996,Downpass
26591,9996,ECOCERT
26592,9996,EU-Bio-Logo
26593,9996,EU Ecolabel
26594,9996,Fairtrade Cotton
26595,9996,Global Recycled Standard
26596,9996,GoodWeave™
26597,9996,GOTS made with organic materials
26598,9996,GOTS made with organic materials (in Umstellung)
26599,9996,GOTS organic
26600,9996,GOTS organic (in Umstellung)
26601,9996,Grüner Knopf
26602,9996,GUT-Prodis-Label®
26603,9996,Leather Working Group
26604,9996,LENZING™ ECOVERO™
26605,9996,MADE IN GREEN by OEKO-TEX®
26606,9996,NATRUE
26607,9996,Naturland
26608,9996,NATURLEDER IVN zertifiziert BEST
26609,9996,NATURTEXTIL IVN zertifiziert BEST
26610,9996,Nordic Swan Ecolabel
26611,9996,OCS 100 (in Umstellung)
26612,9996,OCS blended (in Umstellung)
26613,9996,OEKO-TEX® ORGANIC COTTON
26614,9996,Organic Content Standard 100
26615,9996,Organic Content Standard blended
26616,9996,Recycelter Kunststoff (Hartwaren)
26617,9996,Recyceltes Material
26618,9996,Recycled Claim Standard 100
26619,9996,Recycled Claim Standard blended
26620,9996,Regenerativ angebaute Materialien
26621,9996,Regenerative Cotton Standard®
26622,9996,Responsible Down Standard
26623,9996,Responsible Wool Standard
26624,9996,Schnell nachwachsende Rohstoffe
26625,9996,Spinnova
26626,9996,TENCEL™ Lyocell
26627,9996,TENCEL™ Modal
26628,9996,TENCEL™ x REFIBRA™ Technologie
26629,9996,The Good Cashmere Standard®
26630,9996,Unterstützt Cotton made in Africa
26631,9996,Viskose aus verbesserter Rohstoffbeschaffung
26632,9996,Wolle aus artgerechter Tierhaltung
26633,9998,lila
26634,9998,gelb
26635,9998,natur
26636,9998,schwarz
26637,9998,grün
26638,9998,silberfarben
26639,9998,transparent
26640,9998,grau
26641,9998,blau
26642,9998,braun
26643,9998,orange
26644,9998,weiß
26645,9998,goldfarben
26646,9998,rot
26647,9998,bunt
26648,9998,rosa
26649,10018,3 Jahre auf die Beschichtung
26650,10018,3 Jahre nach Registrierung über die Website
26651,10019,"0,25"
26652,10019,"0,5"
26653,10019,"0,75"
26654,10019,1
26655,10019,"1,5"
26656,10019,10
26657,10019,11
26658,10019,12
26659,10019,13
26660,10019,14
26661,10019,15
26662,10019,16
26663,10019,17
26664,10019,18
26665,10019,19
26666,10019,2
26667,10019,"2,5"
26668,10019,20
26669,10019,21
26670,10019,22
26671,10019,23
26672,10019,24
26673,10019,25
26674,10019,26
26675,10019,27
26676,10019,28
26677,10019,29
26678,10019,3
26679,10019,30
26680,10019,4
26681,10019,5
26682,10019,6
26683,10019,7
26684,10019,8
26685,10019,9
26686,10022,BDIH-Kontrollierte Naturkosmetik
26687,10022,Bio-Baumwolle
26688,10022,Bio-Baumwolle in Umstellung
26689,10022,Bioland
26690,10022,Blauer Engel
26691,10022,bluesign® PRODUCT
26692,10022,CertiPUR
26693,10022,circular.fashion Designkriterien
26694,10022,Cotton made in Africa INSIDE
26695,10022,Cradle to Cradle Certified™ BRONZE
26696,10022,Cradle to Cradle Certified™ GOLD
26697,10022,Cradle to Cradle Certified™ PLATINUM
26698,10022,Cradle to Cradle Certified™ SILVER
26699,10022,Daunen/Federn aus artgerechter Tierhaltung
26700,10022,Downpass
26701,10022,ECOCERT
26702,10022,EU-Bio-Logo
26703,10022,EU Ecolabel
26704,10022,Fairtrade Cotton
26705,10022,Global Recycled Standard
26706,10022,GoodWeave™
26707,10022,GOTS made with organic materials
26708,10022,GOTS made with organic materials (in Umstellung)
26709,10022,GOTS organic
26710,10022,GOTS organic (in Umstellung)
26711,10022,Grüner Knopf
26712,10022,GUT-Prodis-Label®
26713,10022,Leather Working Group
26714,10022,LENZING™ ECOVERO™
26715,10022,MADE IN GREEN by OEKO-TEX®
26716,10022,NATRUE
26717,10022,Naturland
26718,10022,NATURLEDER IVN zertifiziert BEST
26719,10022,NATURTEXTIL IVN zertifiziert BEST
26720,10022,Nordic Swan Ecolabel
26721,10022,OCS 100 (in Umstellung)
26722,10022,OCS blended (in Umstellung)
26723,10022,OEKO-TEX® ORGANIC COTTON
26724,10022,Organic Content Standard 100
26725,10022,Organic Content Standard blended
26726,10022,Recycelter Kunststoff (Hartwaren)
26727,10022,Recyceltes Material
26728,10022,Recycled Claim Standard 100
26729,10022,Recycled Claim Standard blended
26730,10022,Regenerativ angebaute Materialien
26731,10022,Regenerative Cotton Standard®
26732,10022,Responsible Down Standard
26733,10022,Responsible Wool Standard
26734,10022,Schnell nachwachsende Rohstoffe
26735,10022,Spinnova
26736,10022,TENCEL™ Lyocell
26737,10022,TENCEL™ Modal
26738,10022,TENCEL™ x REFIBRA™ Technologie
26739,10022,The Good Cashmere Standard®
26740,10022,Unterstützt Cotton made in Africa
26741,10022,Viskose aus verbesserter Rohstoffbeschaffung
26742,10022,Wolle aus artgerechter Tierhaltung
26743,10024,lila
26744,10024,gelb
26745,10024,natur
26746,10024,schwarz
26747,10024,grün
26748,10024,silberfarben
26749,10024,transparent
26750,10024,grau
26751,10024,blau
26752,10024,braun
26753,10024,orange
26754,10024,weiß
26755,10024,goldfarben
26756,10024,rot
26757,10024,bunt
26758,10024,rosa
26759,10045,3 Jahre auf die Beschichtung
26760,10045,3 Jahre nach Registrierung über die Website
26761,10046,"0,25"
26762,10046,"0,5"
26763,10046,"0,75"
26764,10046,1
26765,10046,"1,5"
26766,10046,10
26767,10046,11
26768,10046,12
26769,10046,13
26770,10046,14
26771,10046,15
26772,10046,16
26773,10046,17
26774,10046,18
26775,10046,19
26776,10046,2
26777,10046,"2,5"
26778,10046,20
26779,10046,21
26780,10046,22
26781,10046,23
26782,10046,24
26783,10046,25
26784,10046,26
26785,10046,27
26786,10046,28
26787,10046,29
26788,10046,3
26789,10046,30
26790,10046,4
26791,10046,5
26792,10046,6
26793,10046,7
26794,10046,8
26795,10046,9
26796,10048,BDIH-Kontrollierte Naturkosmetik
26797,10048,Bio-Baumwolle
26798,10048,Bio-Baumwolle in Umstellung
26799,10048,Bioland
26800,10048,Blauer Engel
26801,10048,bluesign® PRODUCT
26802,10048,CertiPUR
26803,10048,circular.fashion Designkriterien
26804,10048,Cotton made in Africa INSIDE
26805,10048,Cradle to Cradle Certified™ BRONZE
26806,10048,Cradle to Cradle Certified™ GOLD
26807,10048,Cradle to Cradle Certified™ PLATINUM
26808,10048,Cradle to Cradle Certified™ SILVER
26809,10048,Daunen/Federn aus artgerechter Tierhaltung
26810,10048,Downpass
26811,10048,ECOCERT
26812,10048,EU-Bio-Logo
26813,10048,EU Ecolabel
26814,10048,Fairtrade Cotton
26815,10048,Global Recycled Standard
26816,10048,GoodWeave™
26817,10048,GOTS made with organic materials
26818,10048,GOTS made with organic materials (in Umstellung)
26819,10048,GOTS organic
26820,10048,GOTS organic (in Umstellung)
26821,10048,Grüner Knopf
26822,10048,GUT-Prodis-Label®
26823,10048,Leather Working Group
26824,10048,LENZING™ ECOVERO™
26825,10048,MADE IN GREEN by OEKO-TEX®
26826,10048,NATRUE
26827,10048,Naturland
26828,10048,NATURLEDER IVN zertifiziert BEST
26829,10048,NATURTEXTIL IVN zertifiziert BEST
26830,10048,Nordic Swan Ecolabel
26831,10048,OCS 100 (in Umstellung)
26832,10048,OCS blended (in Umstellung)
