id,group_id,name,type,description,multi_value,relevance,unit
229,5,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
230,5,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
231,5,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
232,5,Hinweis Maßangaben,STRING,"",f,LOW,""
233,5,Lieferzustand,STRING,"",f,LOW,""
234,5,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,HIGH,""
235,5,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
236,5,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
237,6,Geeignet für,STRING,"",t,LOW,""
238,6,Passend für,STRING,Passend für,f,LOW,""
239,6,Art Montage,STRING,"",t,LOW,""
240,6,Art Antrieb,STRING,"",f,LOW,""
241,6,Betriebsart,STRING,"",f,HIGH,""
242,6,Ausstattung,STRING,Ausstattung,t,HIGH,""
243,6,Lieferumfang,STRING,"",t,LOW,""
244,6,Anzahl Teile,INTEGER,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,tlg.
245,6,Besondere Merkmale,STRING,Bitte beachten Sie die Zeichenbegrenzung von maximal 70 Zeichen für dieses Merkmal.,f,HIGH,""
246,6,Einsatzbereich,STRING,Beschreibt die Ausstattung des Produkts,t,HIGH,""
247,6,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,HIGH,""
248,6,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,HIGH,""
249,6,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
250,6,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
251,6,Farbe,STRING,Farbe,f,HIGH,""
252,6,Material,STRING,Material,f,HIGH,""
253,6,Oberflächenbeschichtung,STRING,"",f,LOW,""
254,6,Materialeigenschaften,STRING,"",t,HIGH,""
255,6,Grundfarbe,STRING,Grundfarbe,f,HIGH,""
256,6,Breite,FLOAT,Breite,f,HIGH,cm
257,6,Länge,FLOAT,Länge,f,HIGH,cm
258,6,Höhe,FLOAT,Höhe,f,HIGH,cm
259,6,Gewicht,FLOAT,Gewicht,f,LOW,kg
260,6,Benötigter Spielraum,FLOAT,Benötigter Spielraum hinter dem Whirlpool,f,LOW,cm
261,6,Breite Pool maximal,FLOAT,"",f,LOW,cm
262,6,Länge Montagehalterungen,FLOAT,"",f,LOW,cm
263,6,Art Stromversorgung,STRING,"",t,LOW,""
264,6,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
265,6,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Akkus eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
266,6,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
267,6,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",f,LOW,V
268,6,Akkukapazität,FLOAT,"Die Kapazität der verbauten Akkus wird nicht nur zur Information der Kunden benötigt, sondern ist auch in der Logistik von Gefahrstoffen (dazu gehören auch Akkus) eine wichtige Information.",f,LOW,Ah
269,6,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
270,6,Akkulaufzeit maximal,FLOAT,"",f,LOW,Std.
271,6,Ladezeit Akku,FLOAT,"",f,LOW,Std.
272,6,Modellbezeichnung Akku,STRING,Zeichenkette für mitgelieferte Akku-Typenbezeichnung,f,LOW,""
273,6,Modellbezeichnung Ladegerät,STRING,Zeichenkette für mitgelieferte Ladegerät-Typenbezeichnung,f,LOW,""
274,6,Leistung maximal,FLOAT,Leistung bei Betrieb über Kabel,f,LOW,W
275,6,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
276,6,Kabellänge,FLOAT,Länge des Stromkabels,f,LOW,m
277,6,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
278,6,Schutzart,STRING,"",t,LOW,""
279,6,Schutzklasse,INTEGER,"",f,LOW,""
280,6,Lieferzustand Batterien / Akkus,STRING,"Geben sie bitte an, ob sich Akkus oder Batteries im Gerät oder in der Verpackung befinden bzw. diese festverbaut sind.",t,LOW,""
281,6,Herstellergarantie,STRING,"",f,LOW,""
282,6,Aufbauhinweise,STRING,"",t,LOW,""
283,6,Artikelhinweise,STRING,"",t,LOW,""
284,6,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
285,6,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
286,6,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
287,6,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
288,6,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
289,6,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
290,6,Wohnraum,STRING,"",t,HIGH,""
291,6,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
292,6,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
293,6,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
294,6,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
295,6,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
296,6,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
297,6,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
298,6,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
299,7,Geeignet für,STRING,"",t,LOW,""
300,7,Anzahl Personen,INTEGER,"",f,LOW,""
301,7,Eigenschaften,STRING,"",t,LOW,""
302,7,Ausstattung,STRING,Ausstattung,t,LOW,""
303,7,Lieferumfang,STRING,Beschreibt den Lieferumfang,t,LOW,""
304,7,Anzahl Teile,INTEGER,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,St.
305,7,Besondere Merkmale,STRING,"Besonders hervorzuhebende bzw. verkaufsfördernde Eigenschaften Ihres Artikels. Diese kurze Stichwortangabe wird bei der automatischen Zusammensetzung der Artikelkurzbeschreibung (Überschrift) verwendet. Beispiele: ""mit Flockprint"", ""mit 2 unterschiedlich festen Liegeseiten"", ""nur Gehäuse""",f,LOW,""
306,7,Serie,STRING,"Produkte mit demselben Eintrag in “Serie” und “Marke”, werden unter ""Mehr aus der Serie"" angezeigt. Des Weiteren wird der Serienname im Filter “Serie” aufgeführt. Wenn es sich nicht um den offiziellen Seriennamen handelt, kann das Merkmal ""Serie Technischer Name"" gepflegt werden, damit die Produkte unter ""Mehr aus der Serie"" angezeigt werden.",f,LOW,""
307,7,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
308,7,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
309,7,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
310,7,Farbe,STRING,"Wählen Sie einen oder mehrere Vorgabewerte, die am besten die Farben ihrer Produktvariante beschreiben. Beachten Sie, dass Sie ggf. unter dem Merkmal ""Herstellerfarbbezeichnung"" (wenn vorhanden) die Farbbezeichnung angeben können, die Sie verwenden.",f,LOW,""
311,7,Material Gehäuse,STRING,"",t,LOW,""
312,7,Grundfarbe,STRING,Beschreibung der Grundfarbe bzw. Normalisierung der Farbe,f,LOW,""
313,7,Material Mahlwerk,STRING,"",f,LOW,""
314,7,Durchmesser,FLOAT,"",f,LOW,cm
315,7,Höhe,FLOAT,Höhe,f,LOW,cm
316,7,Gewicht,FLOAT,Gewicht,f,LOW,kg
317,7,Einbauhöhe,FLOAT,"",f,LOW,cm
318,7,Durchmesser Anschluss,STRING,Anschlussbreite,t,LOW,""""
319,7,Durchmesser Bohrung,FLOAT,"",f,LOW,""""
320,7,Fassungsvermögen,FLOAT,Bei Aufnahme von Äpfeln-bzw. Nüssen etc. die Kapazität in Litern,f,LOW,l
321,7,Leistung maximal,FLOAT,Leistung bei Betrieb über Kabel,f,LOW,W
322,7,Leistung Motor,FLOAT,"",f,LOW,PS
323,7,Umdrehungen pro Minute minimal,INTEGER,"",f,LOW,U/min
324,7,Umdrehungen pro Minute maximal,INTEGER,"",f,LOW,U/min
325,7,Luftschallemissionen,FLOAT,"",f,LOW,dB
326,7,Art Mahlwerk,STRING,"",t,LOW,""
327,7,Art Stromversorgung,STRING,"",t,LOW,""
328,7,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
329,7,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
330,7,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Akkus eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
331,7,Akkukapazität,FLOAT,"Die Kapazität der verbauten Akkus wird nicht nur zur Information der Kunden benötigt, sondern ist auch in der Logistik von Gefahrstoffen (dazu gehören auch Akkus) eine wichtige Information.",f,LOW,mAh
332,7,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
333,7,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
334,7,Akkulaufzeit maximal,FLOAT,"",f,LOW,Std.
335,7,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
336,7,Kabellänge,FLOAT,Länge des Stromkabels,f,LOW,m
337,7,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
338,7,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
339,7,Lieferzustand Batterien / Akkus,STRING,"Geben sie bitte an, ob sich Akkus oder Batteries im Gerät oder in der Verpackung befinden bzw. diese festverbaut sind.",t,LOW,""
340,7,Herstellergarantie,STRING,"",f,LOW,""
341,7,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
342,7,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
343,7,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
344,7,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
345,7,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
346,7,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
347,7,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
348,7,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
349,7,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
350,7,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
351,7,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
352,7,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
353,8,Länge,FLOAT,Länge,f,LOW,cm
354,8,Breite,FLOAT,Breite,f,HIGH,cm
355,8,Durchmesser,FLOAT,"",f,LOW,cm
356,8,Höhe,FLOAT,Höhe,f,HIGH,cm
357,8,Gewicht,FLOAT,Gewicht,f,LOW,g
358,8,Grundfarbe,STRING,Beschreibung der Grundfarbe bzw. Normalisierung der Farbe,f,HIGH,""
359,8,Farbe,STRING,"Wählen Sie einen oder mehrere Vorgabewerte, die am besten die Farben ihrer Produktvariante beschreiben. Beachten Sie, dass Sie ggf. unter dem Merkmal ""Herstellerfarbbezeichnung"" (wenn vorhanden) die Farbbezeichnung angeben können, die Sie verwenden.",f,HIGH,""
360,8,Material,STRING,Material,f,HIGH,""
361,8,Anzahl Teile,INTEGER,"Besteht die bestellbare Einheit aus mehr als einem Teil, können Sie hier die Anzahl der Teile angeben.",f,LOW,St.
362,8,Besondere Merkmale,STRING,"Besonders hervorzuhebende bzw. verkaufsfördernde Eigenschaften Ihres Artikels. Diese kurze Stichwortangabe wird bei der automatischen Zusammensetzung der Artikelkurzbeschreibung (Überschrift) verwendet. Beispiele: ""mit Flockprint"", ""mit 2 unterschiedlich festen Liegeseiten"", ""nur Gehäuse""",f,LOW,""
363,8,Set-Info,STRING,Zur Anzeige in der Kurzbezeichnung. Bitte kurz halten!,f,LOW,""
364,8,Set-Typ,STRING,"Beachten Sie die Unterscheidung von ""Set"" und ""Packung""! Ein Set besteht aus mehreren UNTERSCHIEDLICHEN Produkttypen (z.B. Bezug, Vorleger und Matte), eine Packung besteht aus mehreren GLEICHEN Produkttypen (z.B. 4x Vorleger).",f,LOW,""
365,8,Modellbezeichnung,STRING,Relevant für EEK,f,LOW,""
366,8,Kurzlink Blauer Engel,STRING,"Die Nutzung des BLAUER ENGEL Logos ist nur in Verbindung mit einem Kurzlink zulässig, der die BLAUER ENGEL Internetadresse und die Nummer der Vergabekriterien (UZ-Nummer) anzeigt.",f,LOW,""
367,8,Nachhaltigkeitssiegel,STRING,Die Anzeige der Siegel auf Otto.de erfolgt erst nach erfolgreicher Validierung der Zertifizierung. Alle Informationen dazu finden Sie im Helpdesk.,t,LOW,""
368,8,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
369,8,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
370,8,Informationen zur Datennutzung (nach EU Data Act),STRING,Hinweis zur Daten Nutzung und Weitergabe an Dritte und Möglichkeit der Einsicht,f,LOW,""
371,9,Akkukapazität,FLOAT,"Die Kapazität der verbauten Akkus wird nicht nur zur Information der Kunden benötigt, sondern ist auch in der Logistik von Gefahrstoffen (dazu gehören auch Akkus) eine wichtige Information.",f,LOW,mAh
372,9,Akkulaufzeit maximal,FLOAT,"",f,LOW,Std.
373,9,Anzahl Akkus,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Akkus eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
374,9,Anzahl Batterien,INTEGER,Bitte die Stückzahl der verbauten oder beigelegten Batterien eintragen. Diese Angabe wird für die Gefahrstoff-Logistik und zur Kundeninformation benötigt.,f,LOW,St.
375,9,Art Stromversorgung,STRING,"",t,LOW,""
376,9,Batterie-/Akku-Technologie,STRING,Die Bauart der Akkus und ihre chemische Zusammensetzung sind wichtige Informationen in der Logistik für Gefahrstoffe. Auch als Kundeninformation wichtig.,t,LOW,""
377,9,Leistung Akku,FLOAT,"Leistung des Akkus, Information für Kunden. Siehe auch Merkmal ""Spannung Akku"".",f,LOW,Wh
378,9,Spannung Akku,FLOAT,"Spannung des Akkus in Volt. Relevant als Kundeninformation. Beachten Sie: Wird das Merkmal „Spannung Akku“ gewählt, muss auch die „Leistung Akku“ angegeben werden. Hierdurch ist eine Berechnung der Akkukapazität möglich.",t,LOW,V
379,9,Ladezeit Akku,FLOAT,"",f,LOW,Std.
380,9,Spannung,STRING,Bei Stromversorgung über Stromkabel,t,LOW,V
381,9,Typ Netzstecker,STRING,Wählen Sie den am Produkt verwendeten Netzstecker aus der Liste aus. Diese Information wird zur Einsatzsteuerung und Kundeninformation verwendet.,f,LOW,""
382,9,Lieferzustand Batterien / Akkus,STRING,"Geben sie bitte an, ob sich Akkus oder Batteries im Gerät oder in der Verpackung befinden bzw. diese festverbaut sind.",t,LOW,""
383,9,WEEE-Reg.-Nr. DE,INTEGER,"WEEE (Waste of Electrical and Electronic Equipment) erforderlich bei ElektroG-relevanten Produkten (Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten)",f,LOW,""
384,9,Batterieart laut BattVO,STRING,Art der Batterie nach Batterieverordnung 2023,f,LOW,""
385,9,Batt-Reg.-Nr. DE,INTEGER,EAR-Registrierungsnummer zur BattVO,f,LOW,""
386,9,Geräteart laut ElektroG,STRING,"ElektroG (Elektro- und Elektronikgerätegesetz): Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten",f,LOW,""
387,9,Marke laut BattVO,STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
388,9,Marke laut ElektroG (EAR),STRING,Abweichender Markenname in der EAR-Datenbank,f,LOW,""
389,9,Relevanz Gefahrgut,STRING,"Mit diesem Merkmal soll eine generelle Aussage getroffen werden, ob der Artikel unter die Gefahrgutvorschriften fällt oder nicht.",f,LOW,""
390,9,Kabellänge,FLOAT,Länge des Stromkabels,f,LOW,m
391,9,Abisoliergeschwindigkeit,FLOAT,"",f,LOW,m/min
392,9,Leistung maximal,FLOAT,Leistung bei Betrieb über Kabel,f,LOW,W
393,9,Sprachen Bedienungs-/Aufbauanleitung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, in der eine Bedienungs-/Aufbauanleitung vorliegt.",t,LOW,""
394,9,Sprachen Menüführung,STRING,"Wählen Sie hier aus der Liste der möglichen Sprachen diejenigen aus, auf die sich die Menüführung am Gerät einstellen lässt.",t,LOW,""
395,9,Warnhinweise,STRING,"Wählen Sie einen oder mehrere Warnhinweise aus der Liste aus, die in gleicher Form auch am Produkt angebracht sind (häufig bei Spielwaren zu finden).",t,LOW,""
396,9,Bedingte Herstellergarantie,STRING,Garantien auf Teilbereiche des Produktes oder unter bestimmten Bedingungen,f,LOW,""
397,9,Herstellergarantie Gesamtprodukt,FLOAT,"Gültig für das gesamte Produkt, nicht Teilbereiche oder unter bestimmten Bedingungen",f,LOW,Jahr(e)
