id,group_id,attribute_id
13547,1622,79074
13548,1623,79079
13549,1623,79085
13550,1623,79086
13551,1623,79087
13552,1623,79089
13553,1623,79094
13554,1623,79097
13555,1623,79112
13556,1624,79128
13557,1624,79137
13558,1624,79138
13559,1624,79140
13560,1624,79141
13561,1624,79143
13562,1624,79144
13563,1624,79162
13564,1624,79173
13565,1625,79176
13566,1625,79177
13567,1625,79180
13568,1625,79186
13569,1625,79187
13570,1625,79188
13571,1625,79190
13572,1626,79198
13573,1626,79206
13574,1626,79212
13575,1626,79213
13576,1626,79218
13577,1626,79219
13578,1626,79220
13579,1627,79243
13580,1627,79246
13581,1628,79304
13582,1628,79305
13583,1628,79312
13584,1628,79314
13585,1628,79315
13586,1628,79320
13587,1628,79321
13588,1628,79323
13589,1628,79324
13590,1628,79325
13591,1628,79342
13592,1628,79343
13593,1629,79359
13594,1629,79365
13595,1629,79366
13596,1629,79367
13597,1629,79369
13598,1629,79370
13599,1630,79388
13600,1630,79392
13601,1630,79395
13602,1630,79411
13603,1630,79446
13604,1630,79456
13605,1631,79471
13606,1631,79474
13607,1631,79476
13608,1631,79477
13609,1631,79480
13610,1631,79485
13611,1631,79491
13612,1632,79514
13613,1632,79519
13614,1632,79520
13615,1632,79544
13616,1632,79545
13617,1632,79546
13618,1633,79573
13619,1633,79574
13620,1633,79576
13621,1633,79577
13622,1633,79578
13623,1633,79579
13624,1633,79580
13625,1633,79587
13626,1633,79600
13627,1634,79611
13628,1634,79621
13629,1634,79631
13630,1634,79645
13631,1634,79646
13632,1634,79652
13633,1634,79657
13634,1634,79658
13635,1634,79659
13636,1634,79664
13637,1634,79665
13638,1635,79685
13639,1635,79688
13640,1635,79692
13641,1635,79694
13642,1635,79695
13643,1635,79715
13644,1636,79722
13645,1636,79725
13646,1636,79732
13647,1636,79733
13648,1636,79737
13649,1636,79754
13650,1636,79759
13651,1637,79792
13652,1637,79795
13653,1637,79800
13654,1637,79801
13655,1637,79803
13656,1637,79804
13657,1637,79806
13658,1637,79807
13659,1637,79808
13660,1637,79809
13661,1637,79826
13662,1638,79836
13663,1638,79837
13664,1638,79838
13665,1638,79856
13666,1638,79857
13667,1638,79870
13668,1639,79884
13669,1639,79888
13670,1639,79900
13671,1640,79908
13672,1640,79914
13673,1640,79915
13674,1640,79916
13675,1640,79917
13676,1640,79931
13677,1640,79933
13678,1640,79934
13679,1640,79935
13680,1640,79936
13681,1640,79937
13682,1640,79938
13683,1640,79939
13684,1640,79941
13685,1640,79942
13686,1641,79962
13687,1641,79963
13688,1641,79964
13689,1641,79965
13690,1641,79966
13691,1641,79967
13692,1641,79970
13693,1641,79980
13694,1642,79990
13695,1642,79995
13696,1642,79996
13697,1642,79998
13698,1642,79999
13699,1642,80000
13700,1642,80001
13701,1642,80007
13702,1642,80009
13703,1643,80024
13704,1643,80031
13705,1643,80042
13706,1643,80045
13707,1643,80047
13708,1643,80049
13709,1643,80050
13710,1643,80062
13711,1643,80072
13712,1643,80079
13713,1643,80084
13714,1643,80091
13715,1643,80095
13716,1643,80097
13717,1643,80103
13718,1643,80107
13719,1643,80108
13720,1643,80109
13721,1643,80110
13722,1643,80111
13723,1643,80112
13724,1643,80113
13725,1643,80139
13726,1643,80140
13727,1644,80172
13728,1644,80176
13729,1644,80177
13730,1644,80178
13731,1644,80179
13732,1644,80180
13733,1644,80182
13734,1644,80183
13735,1644,80184
13736,1644,80185
13737,1645,80223
13738,1645,80224
13739,1645,80230
13740,1646,80240
13741,1646,80244
13742,1646,80247
13743,1646,80263
13744,1646,80311
13745,1646,80320
13746,1647,80327
13747,1647,80331
13748,1647,80334
13749,1647,80360
13750,1647,80382
13751,1647,80402
13752,1647,80403
13753,1647,80414
13754,1647,80423
13755,1648,80432
13756,1648,80433
13757,1648,80434
13758,1648,80435
13759,1648,80438
13760,1648,80439
13761,1648,80445
13762,1649,80461
13763,1649,80467
13764,1649,80469
13765,1649,80471
13766,1649,80472
13767,1650,80484
13768,1650,80496
13769,1650,80502
13770,1650,80505
13771,1650,80506
13772,1650,80508
13773,1650,80509
13774,1650,80510
13775,1650,80568
13776,1650,80577
13777,1650,80579
13778,1650,80585
13779,1651,80610
13780,1651,80612
13781,1651,80620
13782,1651,80621
13783,1651,80632
13784,1651,80633
13785,1651,80634
13786,1652,80635
13787,1652,80645
13788,1652,80650
13789,1652,80651
13790,1652,80652
13791,1652,80653
13792,1652,80661
13793,1652,80667
13794,1653,80676
13795,1653,80677
13796,1653,80706
13797,1653,80735
13798,1653,80742
13799,1653,80754
13800,1653,80756
13801,1653,80757
13802,1653,80759
13803,1653,80761
13804,1653,80775
13805,1654,80811
13806,1654,80819
13807,1654,80820
13808,1654,80821
13809,1654,80822
13810,1654,80824
13811,1654,80825
13812,1654,80830
13813,1655,80854
13814,1655,80862
13815,1655,80864
13816,1655,80870
13817,1655,80871
13818,1655,80872
13819,1655,80874
13820,1655,80891
13821,1655,80895
13822,1655,80896
13823,1655,80901
13824,1656,80930
13825,1656,80932
13826,1656,80933
13827,1656,80934
13828,1656,80935
13829,1656,80936
13830,1656,80937
13831,1656,80938
13832,1656,80941
13833,1656,80943
13834,1656,80948
13835,1656,80949
13836,1656,80952
13837,1656,80974
13838,1656,80994
13839,1657,80995
13840,1657,80997
13841,1657,80999
13842,1657,81005
13843,1657,81006
13844,1658,81048
13845,1658,81049
13846,1658,81060
13847,1658,81062
13848,1658,81064
13849,1658,81065
13850,1658,81066
13851,1659,81078
13852,1659,81079
13853,1659,81082
13854,1659,81088
13855,1659,81089
13856,1659,81090
13857,1659,81092
13858,1660,81101
13859,1660,81102
13860,1660,81107
13861,1660,81114
13862,1660,81115
13863,1660,81116
13864,1660,81123
13865,1660,81125
13866,1661,81167
13867,1661,81168
13868,1661,81175
13869,1661,81180
13870,1661,81219
13871,1661,81223
13872,1661,81228
13873,1661,81229
13874,1661,81230
13875,1661,81232
13876,1661,81248
13877,1661,81249
13878,1661,81271
13879,1661,81278
13880,1661,81279
13881,1661,81307
13882,1662,81308
13883,1662,81309
13884,1662,81310
13885,1662,81313
13886,1662,81316
13887,1662,81326
13888,1663,81336
13889,1663,81339
13890,1663,81342
13891,1663,81343
13892,1663,81346
13893,1663,81347
13894,1663,81349
13895,1663,81350
13896,1663,81358
13897,1663,81359
13898,1663,81369
13899,1664,81384
13900,1664,81423
13901,1664,81426
13902,1664,81435
13903,1664,81438
13904,1665,81445
13905,1665,81454
13906,1665,81459
13907,1665,81466
13908,1665,81467
13909,1665,81468
13910,1665,81473
13911,1665,81476
13912,1665,81485
13913,1665,81493
13914,1666,81504
13915,1666,81505
13916,1666,81510
13917,1666,81512
13918,1666,81513
13919,1667,81537
13920,1667,81545
13921,1667,81552
13922,1667,81554
13923,1667,81555
13924,1667,81556
13925,1667,81557
13926,1667,81561
13927,1667,81562
13928,1667,81571
13929,1667,81572
13930,1668,81590
13931,1668,81591
13932,1668,81593
13933,1668,81594
13934,1668,81595
13935,1668,81596
13936,1668,81606
13937,1669,81615
13938,1669,81618
13939,1669,81619
13940,1669,81620
13941,1669,81621
13942,1669,81623
13943,1669,81624
13944,1670,81645
13945,1670,81658
13946,1670,81670
13947,1670,81671
13948,1670,81672
13949,1670,81673
13950,1670,81678
13951,1670,81681
13952,1670,81688
13953,1671,81724
13954,1671,81730
13955,1671,81731
13956,1671,81733
13957,1671,81735
13958,1671,81736
13959,1671,81737
13960,1671,81738
13961,1672,81750
13962,1672,81754
13963,1672,81756
13964,1672,81762
13965,1672,81763
13966,1672,81765
13967,1672,81766
13968,1672,81767
13969,1672,81770
13970,1672,81772
13971,1673,81786
13972,1673,81787
13973,1673,81789
13974,1673,81790
13975,1673,81797
13976,1673,81800
13977,1674,81811
13978,1674,81814
13979,1674,81815
13980,1674,81817
13981,1674,81824
13982,1675,81834
13983,1675,81838
13984,1675,81856
13985,1676,81881
13986,1676,81885
13987,1676,81886
13988,1676,81887
13989,1677,81918
13990,1677,81922
13991,1677,81923
13992,1677,81924
13993,1677,81925
13994,1677,81927
13995,1677,81928
13996,1678,81955
13997,1678,81961
13998,1678,81962
13999,1678,81963
14000,1678,81965
14001,1678,81966
14002,1678,81969
14003,1678,81971
14004,1679,81990
14005,1679,81994
14006,1679,82013
14007,1679,82017
14008,1679,82020
14009,1679,82021
14010,1679,82022
14011,1679,82024
14012,1679,82025
14013,1679,82027
14014,1679,82028
14015,1679,82042
14016,1680,82053
14017,1680,82054
14018,1680,82055
14019,1680,82056
14020,1680,82063
14021,1680,82065
14022,1680,82071
14023,1680,82120
14024,1680,82122
14025,1680,82136
14026,1680,82147
14027,1680,82148
14028,1681,82182
14029,1681,82183
14030,1681,82185
14031,1681,82186
14032,1681,82188
14033,1681,82189
14034,1681,82190
14035,1681,82192
14036,1682,82227
14037,1682,82229
14038,1682,82232
14039,1682,82238
14040,1682,82239
14041,1682,82240
14042,1682,82242
14043,1682,82244
14044,1682,82245
14045,1683,82257
14046,1683,82261
14047,1683,82268
14048,1683,82271
14049,1683,82279
14050,1683,82280
14051,1683,82281
14052,1683,82282
14053,1683,82284
14054,1684,82301
14055,1684,82308
14056,1684,82327
14057,1684,82328
14058,1684,82329
14059,1684,82331
14060,1684,82332
14061,1684,82335
14062,1685,82337
14063,1685,82343
14064,1685,82351
14065,1686,82358
14066,1686,82365
14067,1686,82376
14068,1687,82381
14069,1687,82385
14070,1687,82386
14071,1687,82388
14072,1687,82389
14073,1688,82402
14074,1688,82405
14075,1688,82408
14076,1688,82409
14077,1688,82410
14078,1688,82411
14079,1688,82412
14080,1688,82420
14081,1689,82444
14082,1689,82445
14083,1689,82446
14084,1689,82447
14085,1689,82448
14086,1689,82462
14087,1689,82463
14088,1689,82474
14089,1689,82475
14090,1689,82480
14091,1689,82484
14092,1690,82510
14093,1690,82516
14094,1690,82517
14095,1690,82519
14096,1690,82520
14097,1690,82521
14098,1691,82542
14099,1691,82547
14100,1691,82548
14101,1691,82549
14102,1691,82551
14103,1691,82552
14104,1691,82553
14105,1692,82570
14106,1692,82581
14107,1692,82586
14108,1692,82587
14109,1692,82588
14110,1692,82597
14111,1692,82605
14112,1692,82628
14113,1692,82640
14114,1692,82641
14115,1693,82644
14116,1693,82645
14117,1693,82659
14118,1693,82665
14119,1693,82667
14120,1693,82685
14121,1694,82696
14122,1694,82699
14123,1694,82700
14124,1694,82707
14125,1694,82708
14126,1694,82709
14127,1694,82710
14128,1694,82712
14129,1694,82718
14130,1694,82743
14131,1695,82755
14132,1695,82774
14133,1695,82777
14134,1695,82779
14135,1695,82780
14136,1695,82781
14137,1695,82785
14138,1695,82787
14139,1696,82812
14140,1696,82813
14141,1696,82814
14142,1696,82815
14143,1696,82818
14144,1696,82821
14145,1696,82827
14146,1696,82830
14147,1696,82832
14148,1696,82848
14149,1697,82860
14150,1697,82862
14151,1697,82868
14152,1697,82869
14153,1697,82871
14154,1697,82876
14155,1697,82877
14156,1697,82878
14157,1697,82879
14158,1697,82880
14159,1697,82881
14160,1697,82903
14161,1697,82927
14162,1697,82928
14163,1697,82931
14164,1698,82946
14165,1698,82948
14166,1698,82950
14167,1698,82952
14168,1698,82956
14169,1698,82957
14170,1698,82962
14171,1698,82963
14172,1698,82976
14173,1698,82978
14174,1699,82988
14175,1699,83000
14176,1699,83001
14177,1699,83006
14178,1699,83007
14179,1699,83008
14180,1699,83012
14181,1699,83013
14182,1699,83014
14183,1699,83015
14184,1699,83026
14185,1700,83053
14186,1700,83057
14187,1700,83063
14188,1700,83065
14189,1701,83079
14190,1701,83087
14191,1701,83088
14192,1701,83089
14193,1702,83115
14194,1702,83116
14195,1702,83117
14196,1702,83119
14197,1702,83124
14198,1702,83139
14199,1702,83141
14200,1703,83148
14201,1703,83159
14202,1703,83163
14203,1703,83164
14204,1703,83165
14205,1703,83166
14206,1703,83185
14207,1704,83215
14208,1704,83216
14209,1704,83217
14210,1704,83218
14211,1704,83219
14212,1704,83220
14213,1704,83221
14214,1704,83238
14215,1704,83239
14216,1704,83243
14217,1704,83245
14218,1705,83254
14219,1705,83255
14220,1705,83256
14221,1705,83261
14222,1705,83262
14223,1705,83263
14224,1705,83264
14225,1705,83266
14226,1705,83270
14227,1705,83272
14228,1706,83279
14229,1706,83280
14230,1706,83284
14231,1706,83288
14232,1706,83289
14233,1706,83295
14234,1706,83296
14235,1706,83297
14236,1706,83298
14237,1706,83304
14238,1706,83315
14239,1706,83325
14240,1707,83336
14241,1707,83337
14242,1707,83338
14243,1707,83339
14244,1707,83340
14245,1707,83341
14246,1707,83343
14247,1708,83351
14248,1708,83352
14249,1708,83353
14250,1708,83356
14251,1708,83366
14252,1708,83368
14253,1709,83380
14254,1709,83386
14255,1709,83396
14256,1710,83402
14257,1710,83403
14258,1710,83406
14259,1710,83407
14260,1710,83408
14261,1710,83410
14262,1710,83411
14263,1710,83413
14264,1710,83414
14265,1710,83415
14266,1710,83416
14267,1710,83417
14268,1710,83435
14269,1710,83436
14270,1710,83453
14271,1711,83459
14272,1711,83460
14273,1711,83461
14274,1711,83464
14275,1711,83467
14276,1711,83468
14277,1711,83469
14278,1711,83470
14279,1711,83472
14280,1711,83473
14281,1711,83478
14282,1711,83481
14283,1712,83532
14284,1712,83538
14285,1712,83545
14286,1712,83549
14287,1712,83553
14288,1712,83559
14289,1712,83560
14290,1712,83561
14291,1712,83570
14292,1712,83571
14293,1712,83575
14294,1712,83585
14295,1712,83586
14296,1712,83620
14297,1712,83621
14298,1712,83625
14299,1712,83630
14300,1712,83632
14301,1712,83633
14302,1712,83637
14303,1712,83640
14304,1712,83642
14305,1712,83645
14306,1712,83649
14307,1712,83651
14308,1712,83663
14309,1712,83666
14310,1712,83667
14311,1712,83671
14312,1713,83721
14313,1713,83728
14314,1713,83729
14315,1713,83732
14316,1713,83733
14317,1713,83735
14318,1713,83737
14319,1713,83739
14320,1713,83741
14321,1713,83742
14322,1713,83743
14323,1713,83744
14324,1713,83745
14325,1713,83746
14326,1713,83765
14327,1713,83766
14328,1714,83795
14329,1714,83799
14330,1714,83812
14331,1715,83818
14332,1715,83823
14333,1715,83829
14334,1715,83830
14335,1715,83831
14336,1715,83839
14337,1715,83843
14338,1715,83845
14339,1716,83860
14340,1716,83861
14341,1716,83869
14342,1716,83870
14343,1716,83877
14344,1716,83881
14345,1716,83882
14346,1716,83883
14347,1717,83895
14348,1717,83896
14349,1717,83897
14350,1717,83899
14351,1717,83901
14352,1717,83902
14353,1718,83922
14354,1718,83930
14355,1718,83942
14356,1718,83946
14357,1719,83978
14358,1719,83981
14359,1719,84000
14360,1719,84010
14361,1719,84011
14362,1719,84012
14363,1719,84013
14364,1720,84040
14365,1720,84041
14366,1720,84044
14367,1720,84045
14368,1720,84048
14369,1720,84049
14370,1720,84057
14371,1720,84058
14372,1720,84064
14373,1720,84065
14374,1721,84092
14375,1721,84095
14376,1721,84096
14377,1721,84101
14378,1721,84105
14379,1721,84111
14380,1721,84112
14381,1721,84113
14382,1721,84114
14383,1721,84124
14384,1721,84125
14385,1721,84126
14386,1721,84127
14387,1721,84128
14388,1722,84162
14389,1722,84172
14390,1722,84174
14391,1722,84175
14392,1722,84191
14393,1722,84192
14394,1723,84201
14395,1723,84202
14396,1723,84203
14397,1723,84208
14398,1723,84215
14399,1723,84218
14400,1724,84226
14401,1724,84231
14402,1724,84236
14403,1724,84242
14404,1725,84248
14405,1725,84251
14406,1725,84254
14407,1725,84259
14408,1725,84266
14409,1725,84268
14410,1725,84269
14411,1725,84272
14412,1725,84275
14413,1726,84284
14414,1726,84285
14415,1726,84286
14416,1726,84288
14417,1726,84289
14418,1726,84291
14419,1726,84319
14420,1727,84326
14421,1727,84329
14422,1727,84331
14423,1727,84332
14424,1727,84333
14425,1727,84338
14426,1727,84343
14427,1727,84344
14428,1727,84345
14429,1727,84349
14430,1727,84356
14431,1728,84397
14432,1728,84401
14433,1728,84404
14434,1728,84422
14435,1728,84476
14436,1728,84485
14437,1729,84494
14438,1729,84495
14439,1729,84502
14440,1729,84503
14441,1729,84514
14442,1729,84515
14443,1729,84516
14444,1729,84517
14445,1729,84518
14446,1729,84530
14447,1729,84533
14448,1729,84534
14449,1730,84552
14450,1730,84556
14451,1730,84558
14452,1730,84559
14453,1730,84560
14454,1730,84561
14455,1730,84564
14456,1731,84576
14457,1731,84577
14458,1731,84580
14459,1731,84587
14460,1731,84588
14461,1731,84589
14462,1731,84591
14463,1731,84617
14464,1731,84618
14465,1732,84622
14466,1732,84623
14467,1732,84629
14468,1732,84635
14469,1732,84636
14470,1732,84637
14471,1732,84639
14472,1732,84640
14473,1733,84670
14474,1733,84704
14475,1733,84711
14476,1733,84716
14477,1733,84717
14478,1733,84723
14479,1733,84726
14480,1733,84731
14481,1733,84734
14482,1734,84747
14483,1734,84754
14484,1734,84756
14485,1734,84757
14486,1734,84759
14487,1734,84760
14488,1734,84761
14489,1734,84781
14490,1734,84782
14491,1735,84790
14492,1735,84800
14493,1735,84801
14494,1735,84820
14495,1735,84825
14496,1735,84866
14497,1735,84869
14498,1736,84889
14499,1736,84895
14500,1736,84902
14501,1736,84907
14502,1736,84908
14503,1736,84909
14504,1736,84916
14505,1736,84918
14506,1736,84921
14507,1737,84935
14508,1737,84936
14509,1737,84946
14510,1737,84952
14511,1737,84953
14512,1737,84954
14513,1737,84955
14514,1737,84958
14515,1738,84978
14516,1738,84988
14517,1738,84989
14518,1738,84990
14519,1738,84994
14520,1738,84995
14521,1739,85001
14522,1739,85002
14523,1739,85008
14524,1739,85011
14525,1739,85017
14526,1739,85018
14527,1739,85019
14528,1739,85020
14529,1739,85027
14530,1739,85029
14531,1739,85030
14532,1739,85040
14533,1739,85042
14534,1740,85065
14535,1740,85066
14536,1740,85069
14537,1740,85075
14538,1740,85076
14539,1740,85077
14540,1740,85079
14541,1741,85098
14542,1741,85099
14543,1741,85100
14544,1741,85106
14545,1742,85124
14546,1742,85140
14547,1742,85146
14548,1742,85170
14549,1742,85178
14550,1743,85194
14551,1743,85196
14552,1743,85202
14553,1743,85203
14554,1743,85204
14555,1743,85206
14556,1744,85233
14557,1744,85238
14558,1744,85243
14559,1744,85245
14560,1744,85253
14561,1744,85266
14562,1744,85267
14563,1744,85268
14564,1744,85269
14565,1744,85271
14566,1744,85276
14567,1744,85277
14568,1744,85281
14569,1744,85282
14570,1744,85285
14571,1744,85288
14572,1744,85291
14573,1744,85294
14574,1745,85312
14575,1745,85313
14576,1745,85315
14577,1745,85316
14578,1745,85317
14579,1745,85319
14580,1745,85320
14581,1746,85333
14582,1746,85336
14583,1746,85337
14584,1746,85339
14585,1746,85348
14586,1746,85352
14587,1746,85355
14588,1746,85356
14589,1746,85357
14590,1747,85384
14591,1747,85388
14592,1747,85390
14593,1747,85391
14594,1747,85399
14595,1748,85407
14596,1748,85408
14597,1748,85411
14598,1748,85417
14599,1748,85418
14600,1748,85419
14601,1748,85420
14602,1749,85431
14603,1749,85435
14604,1749,85438
14605,1749,85454
14606,1749,85502
14607,1749,85509
14608,1750,85514
14609,1750,85515
14610,1750,85516
14611,1750,85517
14612,1750,85525
14613,1750,85530
14614,1750,85532
14615,1751,85540
14616,1751,85543
14617,1751,85545
14618,1751,85548
14619,1751,85550
14620,1751,85551
14621,1752,85577
14622,1752,85583
14623,1752,85595
14624,1752,85597
14625,1752,85598
14626,1752,85599
14627,1752,85601
14628,1752,85602
14629,1752,85623
14630,1752,85624
14631,1752,85631
14632,1753,85639
14633,1753,85641
14634,1753,85671
14635,1753,85673
14636,1753,85674
14637,1754,85693
14638,1754,85701
14639,1754,85702
14640,1754,85703
14641,1754,85711
14642,1754,85712
14643,1754,85721
14644,1754,85722
14645,1754,85724
14646,1754,85726
14647,1754,85727
14648,1754,85728
14649,1754,85729
14650,1754,85730
14651,1754,85751
14652,1754,85752
14653,1755,85792
14654,1755,85795
14655,1755,85873
14656,1755,85892
14657,1755,85894
14658,1755,85895
14659,1755,85896
14660,1755,85901
14661,1755,85902
14662,1756,85925
14663,1756,85929
14664,1756,85932
14665,1756,85959
14666,1756,85985
14667,1756,85991
14668,1757,85996
14669,1757,85997
14670,1757,86026
14671,1757,86027
14672,1757,86038
14673,1758,86066
14674,1758,86096
14675,1758,86103
14676,1758,86104
14677,1758,86105
14678,1758,86109
14679,1758,86120
14680,1759,86132
14681,1759,86138
14682,1759,86139
14683,1759,86142
14684,1759,86143
14685,1760,86161
14686,1760,86167
14687,1760,86168
14688,1760,86171
14689,1760,86172
14690,1760,86174
14691,1760,86176
14692,1760,86177
14693,1760,86179
14694,1760,86180
14695,1760,86181
14696,1760,86182
14697,1760,86183
14698,1760,86200
14699,1760,86202
14700,1760,86203
14701,1761,86227
14702,1761,86236
14703,1761,86238
14704,1761,86244
14705,1761,86245
14706,1761,86246
14707,1761,86268
14708,1761,86271
14709,1761,86272
14710,1761,86273
14711,1761,86274
14712,1762,86306
14713,1762,86317
14714,1762,86326
14715,1762,86327
14716,1762,86328
14717,1762,86329
14718,1762,86333
14719,1762,86335
14720,1762,86342
14721,1762,86347
14722,1763,86376
14723,1763,86392
14724,1763,86393
14725,1763,86394
14726,1763,86407
14727,1763,86412
14728,1764,86433
14729,1764,86436
14730,1764,86443
14731,1764,86450
14732,1764,86451
14733,1764,86452
14734,1764,86456
14735,1764,86457
14736,1764,86458
14737,1764,86459
14738,1764,86470
14739,1764,86471
14740,1765,86488
14741,1765,86505
14742,1765,86511
14743,1765,86512
14744,1765,86513
14745,1765,86515
14746,1765,86516
14747,1765,86517
14748,1765,86518
14749,1765,86519
14750,1765,86533
14751,1765,86536
14752,1766,86568
14753,1766,86572
14754,1766,86578
14755,1766,86596
14756,1766,86597
14757,1766,86598
14758,1767,86624
14759,1767,86627
14760,1767,86631
14761,1767,86632
14762,1768,86647
14763,1768,86648
14764,1768,86651
14765,1768,86652
14766,1768,86653
14767,1768,86655
14768,1768,86657
14769,1768,86659
14770,1768,86660
14771,1768,86661
14772,1768,86662
14773,1768,86663
14774,1768,86677
14775,1768,86684
14776,1768,86685
14777,1769,86715
14778,1769,86727
14779,1769,86740
14780,1769,86741
14781,1769,86742
14782,1769,86744
14783,1769,86745
14784,1769,86749
14785,1770,86766
14786,1770,86768
14787,1770,86770
14788,1770,86772
14789,1770,86785
14790,1770,86786
14791,1770,86787
14792,1770,86788
14793,1770,86790
14794,1771,86802
14795,1771,86807
14796,1771,86809
14797,1771,86813
14798,1771,86815
14799,1771,86817
14800,1771,86818
14801,1771,86824
14802,1771,86826
14803,1772,86861
14804,1772,86868
14805,1772,86869
14806,1772,86870
14807,1773,86891
14808,1773,86894
14809,1773,86908
14810,1773,86910
14811,1773,86917
14812,1773,86918
14813,1773,86921
14814,1773,86922
14815,1773,86923
14816,1773,86925
14817,1773,86926
14818,1774,86949
14819,1774,86953
14820,1774,86957
14821,1774,86962
14822,1774,86963
14823,1774,86978
14824,1775,86999
14825,1775,87010
14826,1775,87014
14827,1775,87015
14828,1775,87016
14829,1775,87025
14830,1775,87026
14831,1776,87051
14832,1776,87054
14833,1776,87055
14834,1776,87059
14835,1776,87067
14836,1776,87068
14837,1776,87069
14838,1776,87070
14839,1776,87077
14840,1776,87089
14841,1776,87093
14842,1776,87094
14843,1776,87099
14844,1777,87126
14845,1777,87132
14846,1777,87133
14847,1777,87135
14848,1777,87136
14849,1777,87137
14850,1777,87138
14851,1777,87141
14852,1777,87142
14853,1777,87149
14854,1778,87170
14855,1778,87171
14856,1778,87172
14857,1778,87177
14858,1778,87179
14859,1778,87180
14860,1778,87182
14861,1778,87183
14862,1778,87194
14863,1778,87201
14864,1779,87219
14865,1779,87220
14866,1779,87221
14867,1779,87222
14868,1779,87224
14869,1779,87232
14870,1779,87233
14871,1779,87234
14872,1779,87241
14873,1779,87242
14874,1779,87244
14875,1780,87256
14876,1780,87260
14877,1780,87261
14878,1780,87262
14879,1780,87263
14880,1780,87265
14881,1780,87266
14882,1781,87279
14883,1781,87282
14884,1781,87285
14885,1781,87286
14886,1781,87290
14887,1781,87291
14888,1781,87293
14889,1781,87294
14890,1781,87301
14891,1781,87302
14892,1781,87313
14893,1782,87328
14894,1782,87334
14895,1782,87335
14896,1782,87337
14897,1783,87364
14898,1783,87372
14899,1783,87374
14900,1783,87376
14901,1783,87377
14902,1783,87379
14903,1783,87380
14904,1783,87381
14905,1784,87403
14906,1784,87410
14907,1784,87413
14908,1784,87414
14909,1784,87415
14910,1784,87417
14911,1785,87434
14912,1785,87437
14913,1785,87438
14914,1785,87439
14915,1785,87440
14916,1785,87442
14917,1785,87443
14918,1786,87457
14919,1786,87459
14920,1786,87461
14921,1786,87468
14922,1786,87469
14923,1786,87472
14924,1786,87473
14925,1786,87474
14926,1786,87475
14927,1786,87479
14928,1786,87480
14929,1787,87500
14930,1787,87508
14931,1787,87509
14932,1787,87514
14933,1787,87534
14934,1787,87540
14935,1787,87567
14936,1787,87568
14937,1788,87584
14938,1788,87587
14939,1788,87589
14940,1788,87596
14941,1788,87615
14942,1788,87619
14943,1789,87655
14944,1789,87656
14945,1789,87657
14946,1789,87662
14947,1790,87680
14948,1790,87684
14949,1790,87685
14950,1790,87686
14951,1790,87687
14952,1790,87689
14953,1790,87690
14954,1790,87710
14955,1791,87714
14956,1791,87715
14957,1791,87718
14958,1791,87724
14959,1791,87725
14960,1791,87726
14961,1791,87728
14962,1792,87734
14963,1792,87735
14964,1792,87737
14965,1792,87738
14966,1792,87739
14967,1792,87740
14968,1792,87749
14969,1793,87756
14970,1793,87761
14971,1793,87767
14972,1793,87768
14973,1793,87769
14974,1793,87773
14975,1793,87774
14976,1793,87776
14977,1794,87793
14978,1794,87797
14979,1794,87806
14980,1794,87809
14981,1794,87846
14982,1794,87847
14983,1794,87852
14984,1794,87854
14985,1794,87855
14986,1794,87856
14987,1794,87869
14988,1795,87900
14989,1795,87903
14990,1795,87904
14991,1795,87905
14992,1795,87920
14993,1795,87929
14994,1795,87930
14995,1795,87935
14996,1796,87965
14997,1796,87966
14998,1796,87969
14999,1796,87970
15000,1796,87971
15001,1796,87973
15002,1796,87974
15003,1796,87976
15004,1796,87977
15005,1796,87978
15006,1796,87979
15007,1796,87980
15008,1796,87995
15009,1796,88002
15010,1796,88003
15011,1797,88042
15012,1797,88046
15013,1797,88052
15014,1797,88053
15015,1797,88054
15016,1797,88055
15017,1797,88056
15018,1797,88066
15019,1797,88089
15020,1797,88090
15021,1797,88101
15022,1798,88129
15023,1798,88130
15024,1798,88131
15025,1798,88137
15026,1798,88138
15027,1798,88146
15028,1798,88150
15029,1798,88171
15030,1799,88175
15031,1799,88183
15032,1799,88189
15033,1799,88190
15034,1799,88191
15035,1799,88195
15036,1800,88221
15037,1800,88222
15038,1800,88228
15039,1800,88229
15040,1800,88237
15041,1800,88243
15042,1800,88245
15043,1801,88276
15044,1801,88279
15045,1801,88281
15046,1801,88284
15047,1801,88289
15048,1801,88291
15049,1801,88305
15050,1801,88312
15051,1802,88318
15052,1802,88321
15053,1802,88322
15054,1802,88324
15055,1802,88325
15056,1802,88326
15057,1802,88327
15058,1803,88341
15059,1803,88342
15060,1803,88343
15061,1803,88344
15062,1803,88356
15063,1803,88362
15064,1803,88365
15065,1803,88366
15066,1803,88372
15067,1803,88373
15068,1803,88376
15069,1803,88377
15070,1803,88383
15071,1803,88386
15072,1804,88404
15073,1804,88405
15074,1804,88407
15075,1804,88408
15076,1804,88409
15077,1804,88410
15078,1804,88411
15079,1804,88418
15080,1805,88423
15081,1805,88427
15082,1805,88428
15083,1805,88429
15084,1805,88430
15085,1805,88432
15086,1805,88433
15087,1806,88445
15088,1806,88448
15089,1806,88452
15090,1806,88453
15091,1806,88454
15092,1806,88456
15093,1806,88537
15094,1807,88558
15095,1807,88561
15096,1807,88565
15097,1807,88566
15098,1807,88587
15099,1807,88593
15100,1807,88594
